"openalex_id","title","field","value_final","id","value_main","value_probe","quote_main","quote_probe","grounded_main","consistent","text_source"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","mitigation_type","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","mitigation_outcome_measured","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","outcome_direction","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","stakeholder_engagement","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","compensation_scheme_discussed","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","funding_source","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","country","Egypt","https://openalex.org/W3203855821","Egypt","Egypt","Egyptian Mediterranean","Egyptian Mediterranean",TRUE,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","subnational_region","Alexandria City","https://openalex.org/W3203855821","Alexandria City","Alexandria City","coastal area of Alexandria City","coastal area of Alexandria City",TRUE,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","marine_terrestrial","marine","https://openalex.org/W3203855821","marine","marine","Egyptian Mediterranean","Egyptian Mediterranean",TRUE,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","species_common","not stated","https://openalex.org/W3203855821","not stated","not stated","","",,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","species_scientific","Pteroplatytrygon violacea","https://openalex.org/W3203855821","Pteroplatytrygon violacea","Pteroplatytrygon violacea","Pteroplatytrygon violacea (Bonaparte, 1832)","Pteroplatytrygon violacea",TRUE,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","taxonomic_class","fish","https://openalex.org/W3203855821","fish","fish","cartilaginous fishes","cartilaginous fishes",TRUE,TRUE,"title_abstract"
"W3203855821","First record of Pteroplatytrygon violacea (Bonaparte, 1832) with annotation of cartilaginous fishes by-catch by gill nets (Egyptian Mediterranean)","conflict_type","bycatch","https://openalex.org/W3203855821","bycatch","bycatch","by-catch by gill nets","by-catch by gill nets",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","study_design",,"https://openalex.org/W3210000181","review","not stated","The current paper aims to diagnose the state of fisheries of three Chinese carp species whish have been introduced in Tunisian reservoirs since 1981: (silver carp Hypophthalmichthys molitrix, herbivorous carp Ctenopharyngodon idella and bighead carp Aristichthys nobilis) and seeks to study the benefits and risks associated with their introduction.","",TRUE,FALSE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","sample_size","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","years_of_data",,"https://openalex.org/W3210000181","since 1981","not stated","The current paper aims to diagnose the state of fisheries of three Chinese carp species whish have been introduced in Tunisian reservoirs since 1981: (silver carp Hypophthalmichthys molitrix, herbivorous carp Ctenopharyngodon idella and bighead carp Aristichthys nobilis) and seeks to study the benefits and risks associated with their introduction.","",TRUE,FALSE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","damage_metric_reported","no","https://openalex.org/W3210000181","no","no","The impact assessment showed that the risks and benefits associated with the introduction of the three species are variable.","The consequences of their introduction on ecosystems and native species seem to be negligible, especially when the densities are low.",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","damage_estimate","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","mitigation_tested","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","mitigation_type","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","mitigation_outcome_measured","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","outcome_direction","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","stakeholder_engagement","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","compensation_scheme_discussed","no","https://openalex.org/W3210000181","no","no","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","funding_source","not stated","https://openalex.org/W3210000181","not stated","not stated","","",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","country","Tunisia","https://openalex.org/W3210000181","Tunisia","Tunisia","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","subnational_region","not stated","https://openalex.org/W3210000181","not stated","not stated","not stated","not stated",,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","marine_terrestrial","both","https://openalex.org/W3210000181","both","both","Tunisian Freshwater Reservoirs","Tunisian Freshwater Reservoirs",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","species_common","Chinese carp","https://openalex.org/W3210000181","Chinese carp","Chinese carp","Chinese carp species","Chinese carp species",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","species_scientific","Hypophthalmichthys molitrix, Ctenopharyngodon idella, Aristichthys nobilis","https://openalex.org/W3210000181","Hypophthalmichthys molitrix, Ctenopharyngodon idella, Aristichthys nobilis","Hypophthalmichthys molitrix, Ctenopharyngodon idella, Aristichthys nobilis","(silver carp Hypophthalmichthys molitrix, herbivorous carp Ctenopharyngodon idella and bighead carp Aristichthys nobilis)","silver carp Hypophthalmichthys molitrix, herbivorous carp Ctenopharyngodon idella and bighead carp Aristichthys nobilis",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","taxonomic_class","fish","https://openalex.org/W3210000181","fish","fish","Chinese carp species","Chinese carp species",TRUE,TRUE,"title_abstract"
"W3210000181","Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities","conflict_type","not stated","https://openalex.org/W3210000181","not stated","not stated","not stated","not stated",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","study_design","secondary data analysis","https://openalex.org/W3213140225","secondary data analysis","secondary data analysis","The methodology adopted consists of a retrospective analysis of the cases collected from the Anti Poison and Pharmacovigilance Center of Morocco from specific hospitalization records.","The methodology adopted consists of a retrospective analysis of the cases collected from the Anti Poison and Pharmacovigilance Center of Morocco from specific hospitalization records.",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","sample_size","224 cases","https://openalex.org/W3213140225","224 cases","224 cases","Between 2012 and 2015, the MPCC gathered 224 cases.","Between 2012 and 2015, the MPCC gathered 224 cases.",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","years_of_data","2012-2015","https://openalex.org/W3213140225","2012-2015","2012-2015","Between 2012 and 2015, the MPCC gathered 224 cases.","Between 2012 and 2015, the MPCC gathered 224 cases.",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","damage_metric_reported","no","https://openalex.org/W3213140225","no","no","not stated","not stated",FALSE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","damage_estimate","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","mitigation_tested","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","mitigation_type","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","mitigation_outcome_measured","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","outcome_direction","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","stakeholder_engagement","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","compensation_scheme_discussed","no","https://openalex.org/W3213140225","no","no","not stated","not stated",FALSE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","funding_source","not stated","https://openalex.org/W3213140225","not stated","not stated","","",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","country","Morocco","https://openalex.org/W3213140225","Morocco","Morocco","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco, from the point of view of incidence and mortality.",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","subnational_region","not stated","https://openalex.org/W3213140225","not stated","not stated","not stated","not stated",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","marine_terrestrial","terrestrial","https://openalex.org/W3213140225","terrestrial","terrestrial","Most of the bites occurred during hot seasons (84%) and in rural areas (95%).","Most of the bites occurred during hot seasons (84%) and in rural areas (95%).",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","species_common","Snake","https://openalex.org/W3213140225","Snake","Snake","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco, from the point of view of incidence and mortality.",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","species_scientific","not stated","https://openalex.org/W3213140225","not stated","not stated","not stated","not stated",,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","taxonomic_class","reptile","https://openalex.org/W3213140225","reptile","reptile","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco, from the point of view of incidence and mortality.",TRUE,TRUE,"title_abstract"
"W3213140225","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015)","conflict_type","other","https://openalex.org/W3213140225","other","other","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco","Ophidian envenomation in Morocco: Analysis of specific hospitalization records (2012-2015) Snakebites are a real public health problem in Morocco, from the point of view of incidence and mortality.",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","study_design","secondary data analysis","https://openalex.org/W3215690827","secondary data analysis","secondary data analysis","To assess the population structure of R. asterias in the Mediterranean, the genetic variation in nine population samples at one mitochondrial marker and eight nuclear microsatellite loci was analysed. Moreover, 172 egg cases collected in the Strait of Sicily were identified at species level using integrated molecular and morphological approaches.","To assess the population structure of R. asterias in the Mediterranean, the genetic variation in nine population samples at one mitochondrial marker and eight nuclear microsatellite loci was analysed. Moreover, 172 egg cases collected in the Strait of Sicily were identified at species level using integrated molecular and morphological approaches.",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","sample_size","nine population samples; 172 egg cases","https://openalex.org/W3215690827","nine population samples; 172 egg cases","nine population samples; 172 egg cases","the genetic variation in nine population samples at one mitochondrial marker and eight nuclear microsatellite loci was analysed. Moreover, 172 egg cases collected in the Strait of Sicily were identified at species level using integrated molecular and morphological approaches.","the genetic variation in nine population samples at one mitochondrial marker and eight nuclear microsatellite loci was analysed. Moreover, 172 egg cases collected in the Strait of Sicily were identified at species level using integrated molecular and morphological approaches.",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","years_of_data","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","damage_metric_reported","no","https://openalex.org/W3215690827","no","no","not stated","not stated",FALSE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","damage_estimate","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","mitigation_tested","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","mitigation_type","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","mitigation_outcome_measured","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","outcome_direction","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","stakeholder_engagement","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","compensation_scheme_discussed","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","funding_source","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","country","not stated","https://openalex.org/W3215690827","not stated","not stated","","",,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","subnational_region","Mediterranean Sea","https://openalex.org/W3215690827","Mediterranean Sea","Mediterranean Sea","Mediterranean Sea","Mediterranean Sea",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","marine_terrestrial","marine","https://openalex.org/W3215690827","marine","marine","Mediterranean Sea","Mediterranean Sea",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","species_common","Mediterranean starry ray","https://openalex.org/W3215690827","Mediterranean starry ray","Mediterranean starry ray","Mediterranean starry ray","Mediterranean starry ray",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","species_scientific","Raja asterias","https://openalex.org/W3215690827","Raja asterias","Raja asterias","Raja asterias","Raja asterias",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","taxonomic_class","fish","https://openalex.org/W3215690827","fish","fish","Raja asterias","Raja asterias",TRUE,TRUE,"title_abstract"
"W3215690827","Strongly structured populations and reproductive habitat fragmentation increase the vulnerability of the Mediterranean starry rayRaja asterias(Elasmobranchii, Rajidae)","conflict_type","bycatch","https://openalex.org/W3215690827","bycatch","bycatch","high rates of bycatch in the multispecies trawl fisheries","high rates of bycatch in the multispecies trawl fisheries",TRUE,TRUE,"title_abstract"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","study_design","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","sample_size","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","years_of_data","2015-2018","https://openalex.org/W4205402711","2015-2018","2015-2018","weekly during fishing seasons (2015-2018)","weekly during fishing seasons (2015-2018)",TRUE,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","damage_metric_reported","no","https://openalex.org/W4205402711","no","no","not stated","not stated",FALSE,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","damage_estimate","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","mitigation_tested","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","mitigation_type","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","mitigation_outcome_measured","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","outcome_direction","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","stakeholder_engagement","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","compensation_scheme_discussed","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","funding_source","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","country","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","subnational_region","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","marine_terrestrial","marine","https://openalex.org/W4205402711","marine","marine","Sampling is carried out in the most important landings harbour: Teboulba (Governorate of Monastir)","Sampling is carried out in the most important landings harbour: Teboulba (Governorate of Monastir)...",TRUE,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","species_common","dolphinfish","https://openalex.org/W4205402711","dolphinfish","dolphinfish","Mediterranean Working Group on dolphinfish","Mediterranean Working Group on dolphinfish.",TRUE,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","species_scientific","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","taxonomic_class","fish","https://openalex.org/W4205402711","fish","fish","Mediterranean Working Group on dolphinfish","Mediterranean Working Group on dolphinfish.",TRUE,TRUE,"methods_results"
"W4205402711","Traditional fishery of Dolphinfish (Coryphaena hippurus) in the Gulf of Hammamet, Tunisia: implications for management of the entire Mediterranean fishery","conflict_type","not stated","https://openalex.org/W4205402711","not stated","not stated","","",,TRUE,"methods_results"
"W4206431590","Shark Conservation – Analysis and Synthesis","study_design","review","https://openalex.org/W4206431590","review","review","A detailed analysis of fishing records has shown that the shark species accessible to global fisheries have been systematically depleted for decades.","A detailed analysis of fishing records has shown that the shark species accessible to global fisheries have been systematically depleted for decades.",TRUE,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","sample_size","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","years_of_data","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","damage_metric_reported","yes","https://openalex.org/W4206431590","yes","yes","A detailed analysis of fishing records has shown that the shark species accessible to global fisheries have been systematically depleted for decades.","A detailed analysis of fishing records has shown that the shark species accessible to global fisheries have been systematically depleted for decades.",TRUE,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","damage_estimate","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","mitigation_tested","no","https://openalex.org/W4206431590","no","no","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","mitigation_type","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","mitigation_outcome_measured","no","https://openalex.org/W4206431590","no","no","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","outcome_direction","not measured","https://openalex.org/W4206431590","not measured","not measured","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","stakeholder_engagement","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","compensation_scheme_discussed","no","https://openalex.org/W4206431590","no","no","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","funding_source","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","country","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
"W4206431590","Shark Conservation – Analysis and Synthesis","subnational_region","not stated","https://openalex.org/W4206431590","not stated","not stated","","",,TRUE,"title_abstract"
