id,title,cell_country,study_country,in_scope,quote_grounded,verified
https://openalex.org/W3185887245,Management Actions Promote Human-Wildlife Coexistence in Highly Anthropized Landscapes: The Case of an Endangered Avian Scavenger,EG,other country,FALSE,TRUE,TRUE
https://openalex.org/W4295532898,Human impacts on the world’s raptors,EG,multiple North African,FALSE,NA,TRUE
https://openalex.org/W2594633798,Best Practice Framework and Principles for Monitoring the Effect of Coastal Development on Marine Mammals,EG,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W3039710209,Using Local Ecological Knowledge of Fishers to Reconstruct Abundance Trends of Elasmobranch Populations in the Strait of Sicily,TN,other country,FALSE,TRUE,TRUE
https://openalex.org/W3128499169,Industrial Fishing Near West African Marine Protected Areas and Its Potential Effects on Mobile Marine Predators,MA,multiple North African,FALSE,NA,TRUE
https://openalex.org/W4220872594,"The Portuguese Man-of-War Has Always Entered the Mediterranean Sea—Strandings, Sightings, and Museum Collections",TN,multiple North African,FALSE,NA,TRUE
https://openalex.org/W4293171358,Assessment of the interactions between cetaceans and fisheries at the south of the Cetacean Migration Corridor and neighboring waters (Western Mediterranean),MA,other country,FALSE,NA,TRUE
https://openalex.org/W4321600304,Artificial intelligence for fish behavior recognition may unlock fishing gear selectivity,TN,not stated,FALSE,NA,TRUE
https://openalex.org/W4323044561,Mitigating effects on target and by-catch species fished by drifting longlines using circle hooks in the South Adriatic Sea (Central Mediterranean),TN,other country,FALSE,TRUE,TRUE
https://openalex.org/W4384944169,Jaws from the deep: biological and ecological insights on the kitefin shark Dalatias licha from the Mediterranean Sea,DZ,multiple North African,FALSE,NA,TRUE
https://openalex.org/W4389393978,Editorial: Elasmobranch - fisheries interactions in the Mediterranean,DZ,multiple North African,TRUE,NA,TRUE
https://openalex.org/W4402784425,Assessing the vulnerability of sensitive species in Mediterranean fisheries: insights from productivity-susceptibility analysis,TN,multiple North African,TRUE,NA,TRUE
https://openalex.org/W7154112871,"Solving Ariadne’s thread in the blue crab invasion to turn it to a true paradigm of circular economy: eco-biological traits and valorization of by-products to enhance fisheries value, a scoping review",MA,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W2900565592,High Grazing Pressure of Geese Threatens Conservation and Restoration of Reed Belts,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W4391690017,"On the genetic diversity of Chimaera monstrosa Linnaeus, 1758 (Chordata, Chondrichthyes, Holocephali) in the Mediterranean Sea",DZ,multiple North African,TRUE,NA,TRUE
https://openalex.org/W4380997808,Barn Owls Can Decrease Pesticide Use,MA,other country,FALSE,TRUE,TRUE
https://openalex.org/W2620939781,A Century Spent Combating Rabies in Morocco (1911–2015): How Much Longer?,MA,Morocco,TRUE,TRUE,TRUE
https://openalex.org/W2913877902,A Global Reassessment of Solitary-Sociable Dolphins,TN,not stated,FALSE,NA,TRUE
https://openalex.org/W3200123832,Ecological and Human Diet Value of Locusts in a Changing World,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4308721592,Re-Thinking Felid–Human Entanglements through the Lenses of Compassionate Conservation and Multispecies Studies,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W4376631244,Fishermen Interviews: A Cost-Effective Tool for Evaluating the Impact of Fisheries on Vulnerable Sea Turtles in Tunisia and Identifying Levers of Mitigation,TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W4377116035,Road Infrastructure and Primate Conservation: Introducing the Global Primate Roadkill Database,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W4382727787,Adaptive Response to Gillnets Bycatch in a North Sardinia Mediterranean Shag (Gulosus aristotelis desmarestii) Population,LY,other country,FALSE,TRUE,TRUE
https://openalex.org/W4382752399,Understanding the Interactions between Small-Scale Fisheries and the Mediterranean Monk Seal Using Fishermen’s Ecological Knowledge,MA,other country,FALSE,TRUE,TRUE
https://openalex.org/W4385602704,First Record of Cetacean Killed in an Artisanal Fish Aggregating Device in the Mediterranean Sea,TN,other country,FALSE,TRUE,TRUE
https://openalex.org/W4399810808,"Attitudes and Perceptions of Local Communities towards Nile Crocodiles (Crocodylus niloticus) in the Sudd Wetlands, South Sudan",EG,other country,FALSE,TRUE,TRUE
https://openalex.org/W4416337265,Context Matters: How Decontextualization Influences Public Perception and Conservation Attitudes Toward Barbary Macaques in Algeria,DZ,Algeria,TRUE,TRUE,TRUE
https://openalex.org/W7163541962,Catchability Pattern of Cartilaginous Fishes with an Updated Their Diversity and Distribution Along the Egypt’s Mediterranean Coast: Conservation and Bycatch Challenges,EG,Egypt,TRUE,TRUE,TRUE
https://openalex.org/W4303685494,"The Blue Swimming Crab Portunus segnis in the Mediterranean Sea: Invasion Paths, Impacts and Management Measures",TN,multiple North African,TRUE,NA,TRUE
https://openalex.org/W7163334447,"Bayesian Growth Modeling and Length-Based Indicators: Stock Assessment of Nile Tilapia (Oreochromis niloticus) in Lake Nasser, Egypt",EG,Egypt,TRUE,TRUE,TRUE
https://openalex.org/W4404061647,Barn Owls as a Nature-Based Solution for Pest Control: A Multinational Initiative Around the Mediterranean and Other Regions,MA,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4388858561,Quantifying Abundance and Mapping Distribution of Loggerhead Turtles in the Mediterranean Sea Using Aerial Surveys: Implications for Conservation,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4406905422,Wildlife Fences to Mitigate Human–Wildlife Conflicts in Africa: A Literature Analysis,TN,multiple North African,FALSE,NA,TRUE
https://openalex.org/W4392545263,Another One Bites the Net: Assessing the Economic Impacts of Lagocephalus sceleratus on Small-Scale Fisheries in Greece,LY,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4399809350,Preliminary Insights on the Habitat Use and Vertical Movements of the Pelagic Stingray (Pteroplatytrygon violacea) in the Western Mediterranean Sea,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W3081500063,"A Landscape without Nonhuman Primates? The Case of the Barbary Macaque, Macaca sylvanus, (Linnaeus, 1758) and Its Interaction with Humans throughout Recorded Time",TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4388221773,IoT Sensor Network for Wild-Animal Detection near Roads,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W2800277589,"Predicting Migratory Corridors of White Storks, Ciconia ciconia, to Enhance Sustainable Wind Energy Planning: A Data-Driven Agent-Based Model",EG,not stated,FALSE,NA,TRUE
https://openalex.org/W4379411076,Drivers of Small-Scale Fishers’ Acceptability across Mediterranean Marine Protected Areas at Different Stages of Establishment,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4396218332,High Loggerhead (Caretta caretta) Bycatch Rate along with Several Endangered Target Species: Two Reasons to Look for Alternative to Traditional Large-Mesh Bottom-Set Gillnets (Garrasia) for More Sustainable Fisheries in the Gulf of Gabès (Tunisia),TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W4402524969,Ghost Gear in the Gulf of Gabès (Tunisia): An Urgent Need for a Conservation Code of Conduct,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W7160186947,SARS-CoV-2 Lockdown and Ungulate Raids on Golf Courses,REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W4402750361,Climate Warming and Mismanagement Drive the Shift of Fish Communities in the Wadi El-Rayan Arid Lakes,MA,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W7128432763,When Domestic Goats Go Wild. Effects of Feral Goats on Ecosystems and Management Strategies,EG,multiple North African,FALSE,NA,TRUE
https://openalex.org/W7134063062,Protecting Elephants Through Science and Dance: A Powerful Environmental Education Approach,EG,other country,FALSE,NA,TRUE
https://openalex.org/W3174641225,"On the Hunting of the Common Quail (Coturnix coturnix Linnaeus, 1758) Along the Mediterranean Coast of the Gaza Strip – Palestine",EG,other country,FALSE,NA,TRUE
https://openalex.org/W3172350477,"On the Hunting of, and Threats Facing, the Cape Hare (Lepus capensis Linnaeus, 1758) in the Gaza Strip, Palestine",TN,other country,FALSE,TRUE,TRUE
https://openalex.org/W2286354200,L’évolution récente de l’avifaune du Nord-Est marocain : pertes et gains depuis 35 ans,MA,Morocco,TRUE,TRUE,TRUE
https://openalex.org/W2299960256,"Valorisation des eaux de surface de la réserve de Mergueb (M’sila, Algérie) au profit de la faune sauvage protégée dont la Gazelle de Cuvier, espèce emblématique de la région",DZ,Algeria,TRUE,TRUE,TRUE
https://openalex.org/W3163071799,Status and trends of the Canada Goose Branta canadensis in France,REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W4390354179,"What does the diet of the Common Starling (Sturnus vulgaris Linnaeus, 1758) in the Ziban Oasis (Algeria) indicate: pest or useful in agriculture?",TN,Algeria,TRUE,TRUE,TRUE
https://openalex.org/W3183479500,"Economic losses caused by rodents in some types of maize fields at Farshout District, Qena Governorate, Egypt",EG,Egypt,TRUE,TRUE,TRUE
https://openalex.org/W4413435269,"Assessment of Morphometric Characteristics and Conservation Challenges of Pteroplatytrygon Violacea (Bonaparte, 1832) in Libyan Waters",LY,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2580434062,"Silver-cheeked toadfish, Lagocephalus sceleratus (Actinopterygii: Tetraodontiformes: Tetraodontidae), causes a substantial economic losses in the Turkish Mediterranean coast: A call for decision makers",EG,other country,FALSE,NA,TRUE
https://openalex.org/W3210000181,Status of Chinese Carp Fisheries in Tunisian Freshwater Reservoirs: Threats and Opportunities,TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W4399672673,"Additional records of the little sleeper shark, Somniosus rostratus (Elasmobranchii: Squaliformes: Somniosidae), in Mediterranean Sea",TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W3029444820,First study of sea turtle strandings in Algeria (western Mediterranean) and associated threats: 2016–2017,DZ,Algeria,TRUE,TRUE,TRUE
https://openalex.org/W3188375666,Economic costs of invasive alien species in the Mediterranean basin,TN,multiple North African,TRUE,TRUE,TRUE
56420063,Gestión del corzo en Zaragoza: de conservación a control poblacional,REGION,other country,FALSE,NA,TRUE
https://openalex.org/W1543624443,Seabird mortality from longline fishing in the Mediterranean Sea and Macaronesian waters: a review and a way forward,TN,multiple North African,TRUE,NA,TRUE
https://openalex.org/W1863567874,Incidental capture of sea turtles by longlines in the Gulf of Gabès (South Tunisia): A comparative study between bottom and surface longlines,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W13500458,Mitochondrial DNA reveals regional and interregional importance of the central Mediterranean African shelf for loggerhead sea turtles (Caretta caretta),TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2078997650,Fishing activity and impacts along the main nesting area of loggerhead sea turtle Caretta caretta in Italy: overwhelming discrepancy with the official data,LY,other country,FALSE,TRUE,TRUE
https://openalex.org/W2201706815,"Roles of tourism in the local people’s opinion regarding human-macaque conflict in the central High Atlas, Morocco",MA,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W3186672508,Incidental catch of vulnerable species in Mediterranean and Black Sea fisheries - A review,TN,multiple North African,TRUE,TRUE,TRUE
125199137,Quantifying the nutritional and income loss caused by crop raiding in a rural African subsistence farming community in South Africa,REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W2568954900,A Cultural Herpetology of Nile Crocodiles in Africa,EG,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W2155616904,Do Marine Protected Areas in the Red Sea Afford Protection to Dugongs and Sea Turtles?,EG,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2808697371,Geographical distribution of health indicators related to snake bites and envenomation in Morocco between 1999 and 2013,MA,Morocco,TRUE,TRUE,TRUE
https://openalex.org/W3129014826,"Occurrence and Some Ecological Aspects of the Golden Jackal (&amp;lt;i&amp;gt;Canis aureus&amp;lt;/i&amp;gt; Linnaeus, 1758) in the Gaza Strip, Palestine",DZ,other country,FALSE,TRUE,TRUE
https://openalex.org/W2317344285,REVIEW OF THE FACTORS UNDERLYING THE MECHANISMS AND EFFECTS OF ROADS ON VERTEBRATES,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W2920964506,REPORT OF INJURIES IN BATOIDS CAUGHT IN SMALL-SCALE FISHERIES: IMPLICATIONS FOR MANAGEMENT PLANS,TN,not stated,FALSE,NA,TRUE
https://openalex.org/W4390757936,Threats and Mitigation,MA,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4382585571,First data about movements and threats of Rüppell's Vultures (Gyps rueppellii) tagged in Morocco: an international and multi-institutional study.,DZ,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W3016553572,Wildlife trafficking and criminogenic asymmetries in a globalised world,DZ,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W5658784,A first assessment of feeding habits in the fruit bat Rousettus aegyptiacus on Cyprus island,EG,other country,FALSE,TRUE,TRUE
https://openalex.org/W2598288044,Golden jackal expansion in Europe: a case of mesopredator release triggered by continent-wide wolf persecution?,EG,other country,FALSE,TRUE,TRUE
https://openalex.org/W4414777589,GLOBAL AND LOCAL DRIVERS OF CORAL REEF DEGRADATION: KEY STRATEGIES FOR MITIGATING DAMAGE AND FOSTERING RESILIENCE,EG,multiple North African,TRUE,NA,TRUE
https://openalex.org/W4412637076,Myths about Wildlife use for Medicinal Purposes,EG,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4387024935,Injuries in cetaceans in the Strait of Gibraltar: an update for the period 2016-2020,MA,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4391197122,"Population biology, conservation threats and status of Mediterranean striped dolphins (Stenella coeruleoalba)",MA,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4416113596,Smart Agriculture: Deep Learning Approach for Bird Detection on Crops in the Field,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W2917364974,Shark Attack versus Ecotourism: Negative and Positive Interactions,EG,other country,FALSE,TRUE,TRUE
https://openalex.org/W4411617346,10.51847/g9duHRt,DZ,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4408823380,Mitigating dolphin depredation in Mediterranean fisheries: results and insights from collaborative efforts for cetacean conservation and sustainable fisheries,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W7118164958,Elephant (Research) Routes,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W4289548230,"Analysis Of Fish Community At The First Artificial Reef In Morocco (Martil, Mediterranean).",MA,Morocco,TRUE,TRUE,TRUE
https://openalex.org/W4288349131,The shifting distribution of Mediterranean fishes: a spatio-temporal assessment based on Local Ecological Knowledge.,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4286380219,D7.9 Review of species-specific collision risks for sea birds,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4301525508,Review of species-specific collision risks for seabirds,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4303457477,"IPBES Sustainable Use of Wild Species Assessment - Chapter 3. Status of and trends in the use of wild species and its implications for wild species, the environment and people",REGION,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4309601661,IPBES Sustainable Use of Wild Species Assessment - Chapter 4. The drivers of the sustainable use of wild species,REGION,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4323066251,IPBES Sustainable Use of Wild Species Assessment - Chapter 4. The drivers of the sustainable use of wild species,REGION,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W3015183224,Phylogeny and ecology of the Himalayan wolf,REGION,other country,FALSE,NA,TRUE
https://openalex.org/W4410473255,Mole rat and human: measures to limit the presence of the rodents,LY,not stated,FALSE,NA,TRUE
https://openalex.org/W4415743148,"&lt;b&gt;Impact of light pollution on the success of loggerhead turtle nesting in Chebba, Tunisia&lt;/b&gt;",TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W4411035654,"&lt;b&gt;Artisanal fisher ecological knowledge with morphometric measurements of Angel Sharks form Libya, Central Mediterranean&lt;/b&gt;",LY,Libya,TRUE,TRUE,TRUE
https://openalex.org/W7138888116,Latest sightings of the striped hyena in North Africa: major threats and conservation actions,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4411744005,Spatiotemporal dynamics of wild boar-induced crop damage in Southern Tunisian agroecosystems and the role of oasis characteristics,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4386830300,Rethinking Marine Resource Management and the Livelihoods of Artisanal Fishers,EG,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4297053121,Rewilding and its implications for agriculture,REGION,not stated,FALSE,NA,TRUE
https://openalex.org/W1503887661,Biological and Ecological Studies on Land Snails and Their Control,EG,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4407427266,Sea Turtles in Tunisia: An Overview on their Status and Conservation Effort,TN,multiple North African,TRUE,NA,TRUE
https://openalex.org/W4408717697,"Vulnerable Marine Vertebrates along the Egyptian Mediterranean Coast: Challenges to the Anthropogenic, Fisheries Bycatch and Climatic Changes",EG,Egypt,TRUE,TRUE,TRUE
https://openalex.org/W4318473726,"Queens of the Night, the Owls of Iraq and Syria - Species, Current Distribution, and Conservation Status",EG,multiple North African,FALSE,NA,TRUE
https://openalex.org/W2946779578,Cheetahs Race for Survival: Ecology and Conservation,TN,other country,FALSE,NA,TRUE
https://openalex.org/W3158865426,The Limit to the Density of Species (A Reflection on Human Intervention in Conservation and Its Effects),EG,multiple North African,FALSE,NA,TRUE
https://openalex.org/W4320163714,Diagnosing injuries caused by Indian wild boar: A case report,REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W2317734999,The effects of power lines on ungulates and implications for power line routing and rights-of-way management,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W4379795531,The Red Sea Fisheries - Threats and Proposed Solutions,EG,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4380050798,The Red Sea Fisheries - Threats and Proposed Solutions,EG,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W7137890517,Impact of bycatch in tunisian coastal fisheries:Proposed fishing gear and practice modifications to Mitigate the effect on threatened sea turtles,TN,multiple North African,TRUE,NA,TRUE
https://openalex.org/W2206652945,Spanish Imperial Eagles and other eagles found electrocuted in Morocco and proposition of correction measures,DZ,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4414984302,Blue Carbon and Food Security: A Systematic Review of Mangrove Ecosystem Services for SDG 13 (Climate Action) and SDG 2 (Zero Hunger),REGION,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4403787636,Advances in Vertebrate Pest Management,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W4406349403,Guidelines for the management of cetacean watching activities in the ACCOBAMS area,EG,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W4406692881,Guidelines for technical measures to minimise cetacean-fishery conflicts in the Mediterranean and Black Seas,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W4245410401,Ecology of Caracals and Their Distribution in Africa: A Review Paper,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2954627580,"Water Hyacinth (Eichhornia crassipes) Biology and Its Impacts on Ecosystem, Biodiversity, Economy and Human Well-being",EG,multiple North African,TRUE,NA,TRUE
https://openalex.org/W4220899193,"Some Morphometric Measurements of the Critically Endangered Angular Rough Shark (Oxynotus centrina (Linnaeus, 1758) Caught by Trammel Nets in the Sea of Marmara",TN,other country,FALSE,TRUE,TRUE
11603729,"PRIDE IN OUR PRIDES: MITIGATING HUMAN-LION CONFLICT IN THE OKAVANGO DELTA, BOTSWANA",REGION,other country,FALSE,TRUE,TRUE
153891072,Apex Predators in the Anthropocene: African Large Carnivore Ecology at the Human-Wildlife Interface,REGION,other country,FALSE,NA,TRUE
https://openalex.org/W2513225841,Liposomal Microencapsulation of Rodent-repelling Agents onto Jute Burlaps: Assessment of Cytotoxicity and Rat Behavioral Test,EG,Egypt,TRUE,TRUE,TRUE
https://openalex.org/W7133661491,Fruitful outcomes without fatal costs: non-lethal alternatives show promise in alleviating human-wildlife conflict involving an island flying fox,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W2131413306,"Boat traffic in Lampedusa waters (Strait of Sicily, Mediterranean Sea) and its relation to the coastal distribution of common bottlenose dolphin (Tursiops truncatus)",TN,other country,FALSE,TRUE,TRUE
https://openalex.org/W3042821301,Fishing co-operation between the Kingdom of Morocco and the European Union : towards integrated and sustainable fisheries management,MA,Morocco,TRUE,TRUE,TRUE
https://openalex.org/W3131003730,Studies on the Ecology and Conservation of Marine Turtles: With Particular Reference to the Mediterranean,TN,multiple North African,TRUE,NA,TRUE
https://openalex.org/W7139743578,National Oceanic and Atmospheric Administration Report 26,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W96465938,Coral reef health indicators: integrating ecological and perceptual assessments of anchor damage,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W2154998326,ECOSYSTEM EFFECTS OF FISHING IN THE MEDITERREAN: AN ANALYSIS OF THE MAJOR THREATS OF FISHING GEAR AND PRACTICES TO BIODIVERSITY AND MARINE HABITATS,REGION,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W2586754777,Global priorities for reduction of cetacean bycatch,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W2556430982,EXTENDED ABSTRACT Trionyx triunguis: The brackish water turtle that also lives in the Mediterranean Sea,EG,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2502035066,"07. Impact of trawl fishery on marine turtles in the Gulf of Gabès, Tunisia",TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W279080803,"Spoor density, movement and rehabilitation of cheetahs in Botswana",REGION,other country,FALSE,NA,TRUE
https://openalex.org/W2479764566,"05. Gillnet fishery – loggerhead turtle interactions in the Gulf of Gabes, Tunisia",TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W3124911220,Managing Bluefin Tuna in the Mediterranean Sea,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W85167139,USE OF SUB-SAHARAN VULTURES IN TRADITIONAL MEDICINE AND CONSERVATION AND POLICY ISSUES FOR THE AFRICAN GREY PARROT (Psittacus erithacus),EG,multiple North African,FALSE,NA,TRUE
291552225,"Human ‐ Wildlife Conflict Involving Ethiopian Wolf (Canis simensis) and Gelada Baboon (Theropithicus gelada) in and around Guassa Community Conservation Area, North Shoa, Ethiopia",REGION,other country,FALSE,NA,TRUE
https://openalex.org/W648173432,"Assessing conservation of a tropical African estuary : waterbird disturbance, livelihoods, and ecotourism",TN,other country,FALSE,TRUE,TRUE
https://openalex.org/W2159977700,"Local attitudes and elephant spatial distribution in the Bénoué region, Cameroon: implications for human-elephant conflict and conservation",MA,other country,FALSE,TRUE,TRUE
https://openalex.org/W7139462097,"Fisheries Centre research reports. Volume 17, number 2",MA,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2173045119,"An Analysis of Global Chondrichthyan Species Decline: Insight into Management Issues and Potential Solutions to Reverse the Effects of Shark ""Finning,"" Bycatch, and Habitat Destruction",EG,not stated,FALSE,NA,TRUE
https://openalex.org/W2230709838,Non-chemical control of the Red-billed Quelea (Quelea Quelea) and use of the birds as a food resource,TN,other country,FALSE,NA,TRUE
https://openalex.org/W930013270,Evaluating the Potential of Swordfish Buoy Gear as an Alternative to Pelagic Driftnets in the Artisanal Fisheries of Morocco and Turkey,MA,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W128877399,The bush meat and conservation status of the African dwarf crocodile Osteolaemus tetraspis,EG,other country,FALSE,TRUE,TRUE
17470985,Evaluating land use options at the wildlife/livestock interface: an integrated spatial land use analysis,REGION,other country,FALSE,NA,TRUE
7496319,"Ecology, impacts and management of pest birds",REGION,multiple North African,FALSE,NA,TRUE
https://openalex.org/W142839631,Ecology of marine turtles across the eastern Mediterranean and the Middle East,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W1425153572,"DISTRIBUTION, ECOLOGY, AND TROPHIC RELATIONSHIPS OF A COLONIAL WATERBIRD: THE DOUBLE-CRESTED CORMORANT",TN,other country,FALSE,NA,TRUE
https://openalex.org/W1568492928,"Biodiversity and Status of Cetaceans in Benin, West Africa: an Initial Assessment",MA,other country,FALSE,NA,TRUE
https://openalex.org/W2600438549,Fighting Over Fish: How Climate Change Could Influence Violent Conflict,LY,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W280442085,"Including People in Primate Conservation: A Case Study of Shepherds and Barbary Macaques in Bouhachem forest, Northern Morocco",TN,Morocco,TRUE,TRUE,TRUE
147626847,Assessing Perceived And Documented Crop Damage In A Tanzanian Village Impacted By Human-Elephant Conflict (HEC),REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W2341723205,"The impact of Bedouin agricultural gardens on biodiversity in South Sinai, Egypt",TN,Egypt,TRUE,TRUE,TRUE
https://openalex.org/W2498567220,An experimental assessment of the efficacy of falconry to mitigate human-wildlife conflict: Egyptian Geese Alopochen aegyptiaca at golf courses,EG,other country,FALSE,NA,TRUE
9052239,Trawling and creeling for nephrops: impacts on biodiversity and populations structure,MA,multiple North African,TRUE,TRUE,TRUE
312874712,Migratory corridors and foraging hotspots: Critical habitats identified for Mediterranean green turtles,LY,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W2417103374,Multiple approaches and novel techniques to study the spatial ecology of marine vertebrates,TN,not stated,FALSE,NA,TRUE
https://openalex.org/W3206083542,"Western Africa's Missing Fish: The impact of illegal, unreported and unregulated fishing and under-reporting catches by foreign fleets.",MA,other country,FALSE,NA,TRUE
https://openalex.org/W2468522283,Sea Turtle Conservation: Reviewing the Efficacy of Land- and Sea-based Management Strategies for Loggerhead (Caretta caretta) and Leatherback (Dermochelys coriacea) Sea Turtles,MA,multiple North African,FALSE,NA,TRUE
https://openalex.org/W2967004853,Cranes and crops: investigating the viability of blue cranes in agricultural lands of the Western Cape,EG,other country,FALSE,NA,TRUE
https://openalex.org/W2339644731,The pursuit of hippo-ness : hippopotamus and human,EG,not stated,FALSE,NA,TRUE
https://openalex.org/W2465773937,"Anthropogenic Influences on the Wildlife Conservation Efforts in Maze National Park, Southern Ethiopia",REGION,other country,FALSE,TRUE,TRUE
https://openalex.org/W2966621811,Using Conditioned Food Aversion (CFA) to reduce Pied Crow (Corbus albus) predation of plover nests,REGION,other country,FALSE,TRUE,TRUE
310900409,Shelf life: Neritic habitat use of a turtle population highly threatened by fisheries,TN,multiple North African,TRUE,FALSE,TRUE
https://openalex.org/W2788326307,Fish and fishing monitoring methods and indicators in Marine Protected Areas in Tunisia,TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W2766810319,Using the KoBoCollect tool to analyze the socio-economic and socio-cultural aspects of commercial hunting and consumption of migratory waterbirds in the Lakes Chad and Fitri (Chad),EG,multiple North African,FALSE,NA,TRUE
https://openalex.org/W2612610849,"A Bird in the Hand: Shotguns, Deadly Oil Pits, Cute Kittens, and the Migratory Bird Treaty Act",EG,other country,FALSE,NA,TRUE
138701980,"Distribution, abundance and population structure of Hexaplex trunculus and Bolinus brandaris (Gastropoda: Muricidae) in offshore areas of the Gulf of Gabès, southern Tunisia",TN,Tunisia,TRUE,TRUE,TRUE
https://openalex.org/W2943862379,Current and future interactions between nature and society,TN,multiple North African,TRUE,TRUE,TRUE
https://openalex.org/W2908417904,Effects of Human Activities on Coastal Dolphin Behavior,MA,multiple North African,TRUE,NA,TRUE
https://openalex.org/W2885055189,#PrimatesAreNOTPets: The Role of Social Media in the Primate Pet Trade and Primate Conservation,MA,not stated,FALSE,NA,TRUE
https://openalex.org/W2916056239,Integrating GIS approaches with geographic profiling as a novel conservation tool,EG,other country,FALSE,NA,TRUE
https://openalex.org/W2805063913,"Trophic Shifts Introduced To The Saco River Estuary By A Central Secondary Consumer, The Invasive European Green Crab (Carcinus Maenas)",REGION,other country,FALSE,NA,TRUE
304099714,"Vulnerability of elasmobranchs as longline bycatch in the gulf of Gabes (Southern Tunisia, central Mediterranean sea).",TN,multiple North African,TRUE,FALSE,TRUE
